0.053147,-2.3018,0.17161,1.2787,-2.4563,0.79549,-0.3258,0.095975,-0.019447,0.67268,0
-6.9844,7.912,-0.81691,0.55464,-3.5454,-0.14149,1.9098,-0.066266,0.759,0.12489,5.2222
-12.126,0.57764,1.8963,-5.7879,3.7753,-0.012629,-3.659,0.095667,-0.2745,-1.4919,8.4444
-3.0466,-4.2563,-0.329,1.8084,-2.976,0.93188,1.3993,0.29309,-2.4643,1.7953,1.4444
-9.3004,-4.3168,-0.23761,-2.4923,2.2557,-1.2579,0.84817,-0.28107,1.9376,-1.0573,2.3333
-10.979,5.9382,3.199,2.1592,2.6366,3.3514,-12.057,0.57141,-4.259,-1.9469,5.3333
2.4705,-0.085408,8.7261,-0.6351,-1.6951,1.1803,1.4349,0.19613,0.47454,0.45596,1.3158
-5.8237,-1.3739,-1.3273,3.2961,-0.46761,-0.68626,0.56755,-0.2436,1.463,-1.1303,2.2222
2.494,0.096897,8.8899,-0.43464,-1.6826,1.2379,1.3883,0.19991,0.6674,0.41677,1.3158
-5.9236,-2.3295,-1.5756,3.4134,0.64018,-1.5353,1.5563,-0.38,1.581,-1.381,3.8647
-9.514,2.7302,2.2396,-5.0436,6.0243,-2.0097,1.9306,-0.19371,0.34799,1.0066,3.6667
-4.6221,-6.4262,-0.49006,0.060709,-5.6301,4.3051,-3.3613,0.62957,-0.26523,2.7726,1.2222
-5.3577,6.0114,-2.95,-0.44118,-3.6876,-0.20045,2.0212,-0.013771,-0.083318,0.049263,6.1111
-10.017,1.7018,2.6688,-0.99992,1.9748,-0.056358,0.94788,-0.10941,0.88351,-0.087734,4
-8.4608,0.89378,3.1077,4.737,2.2915,0.51899,-4.0377,-0.066735,0.33981,-1.5455,4
-2.22,-2.817,0.25701,-0.54447,-2.1333,0.34837,2.6583,0.37451,-3.7273,2.0142,3.5556
-8.9742,-0.97804,-1.5758,-3.4108,1.0989,-0.46571,-0.14074,-0.085054,0.0039037,-0.58215,2.6667
-5.7235,5.1969,1.8511,3.5042,-2.6487,1.1426,0.7565,-0.092997,2.6515,0.97041,4
-6.8547,4.5064,3.0785,4.4698,3.8492,-0.97321,-2.0704,-0.070223,-1.6142,-0.49643,3.7037
-4.7039,-6.4724,-1.1117,2.0096,-1.7852,0.85594,-0.4315,0.21222,-2.3545,0.77079,1.4444
-8.8525,-4.1797,-0.84288,-0.51274,0.46806,0.044822,-0.43496,-0.11955,1.5109,-0.4892,2.7778
-6.6987,-3.3232,-1.5465,3.2921,-0.38537,-1.1065,1.6894,-0.32436,1.3993,-1.0018,1.4444
3.3357,-1.0475,2.3412,-0.55035,-2.4586,0.66662,-0.69165,0.0032195,1.246,-1.0011,0.66667
-3.1523,-0.69479,0.16619,1.9755,-0.28617,-0.35669,-0.69087,-0.44689,3.2369,-1.4105,1.4444
2.3478,0.6417,8.8319,0.077411,-0.83349,1.44,1.1386,0.28076,0.41224,0.98256,0.98453
-5.3545,-6.1884,-1.1751,2.1063,-2.3526,1.3013,-0.67376,0.22032,-1.4335,0.88319,2.2222
-8.6113,9.0198,-1.877,-0.94538,-5.1088,0.64508,1.2631,0.14602,-0.20926,0.35958,5
-9.931,2.4577,4.1013,6.0045,3.9627,2.0403,-10.35,0.15763,-1.5136,-2.27,3.3333
-7.2322,-2.7587,-2.0563,3.2539,0.18674,-1.2636,1.7902,-0.40736,2.3966,-1.254,2.4444
-4.4912,-6.605,0.24207,-1.5572,-6.4987,5.8486,-5.5334,0.79737,1.0384,3.3887,0
-7.1354,-1.3271,-2.3105,3.0435,-1.897,0.59628,-0.70435,-0.099679,2.1229,-0.5678,2.2222
-6.245,-3.055,-1.3223,3.3434,-0.24875,-1.0363,1.3861,-0.28464,0.85087,-0.98837,1.5205
-9.7506,-1.2902,1.6106,-1.8541,3.9704,-1.1807,1.1463,-0.27496,1.2261,-0.4192,3.1111
2.5214,0.13033,8.9299,-0.38864,-1.7182,1.2564,1.385,0.20036,0.70231,0.41514,1.3158
-3.8798,-5.3218,-1.0131,1.7631,-3.3945,1.627,0.64909,0.37389,-2.3197,2.2927,1.4444
-9.9807,3.6097,2.0354,-5.7527,4.9437,-2.5295,4.3136,-0.21329,0.038787,1.5383,6.5556
-7.1728,-0.5788,-0.80473,-3.8247,2.1852,-1.7783,1.2451,-0.26949,0.26062,-1.109,7.3333
-1.5769,-3.5779,-0.276,1.512,-3.3234,1.1865,0.40742,0.28801,-1.8485,1.5523,0.77778
-6.7132,-3.4141,-1.3973,3.1897,-0.8641,-0.49406,0.71775,-0.21108,1.0796,-0.8072,1.4444
-4.3923,7.3344,-5.1502,-0.65179,-1.3617,1.1619,0.66961,0.066157,-0.95937,0.52569,3.2222
-1.2066,3.4092,-1.4531,1.9578,-1.4265,-0.66625,1.0901,-0.40143,4.1031,-0.62471,2.7778
-2.9399,-4.1888,-0.39252,1.8122,-2.803,0.79742,1.5675,0.28507,-2.6173,1.7689,1.459
-2.9978,-4.7744,-0.39588,1.0566,-5.0307,3.0692,-1.6281,0.52494,-1.3971,2.4101,2.2222
-12.036,1.5063,3.0951,-3.8376,4.6274,2.3031,-9.0182,0.41496,-2.7637,-0.77585,6.1111
-5.0561,-0.52098,0.82124,-5.5199,2.0176,-1.385,2.68,-0.2701,3.7742,1.7191,4.5556
0.38812,-3.4891,1.1648,-1.7309,-1.003,0.48448,1.2364,0.30883,-1.8293,1.7341,0
-9.7138,-0.83867,-1.1897,-6.3345,1.3757,0.096627,-0.70947,0.22646,-1.6078,-0.33956,7.4444
-5.9319,6.626,-2.9927,-0.63909,-3.9611,0.14505,1.3961,-0.010835,0.60628,0.053497,6.2222
2.5364,0.039138,8.5639,-0.4238,-1.7271,1.1656,1.2739,0.17213,0.68238,0.32217,1.3158
-6.1704,-3.3794,0.81977,-2.302,2.4864,-0.94936,-0.078028,-0.49413,4.5389,-1.4377,3.3333
-6.9552,-4.2076,0.85623,-2.8833,2.0645,0.024264,-1.6863,-0.39327,4.9267,-1.175,3.3333
3.445,-0.37923,0.62841,-0.27563,-0.75613,0.98813,-1.5428,0.040762,0.79773,-0.19113,2.1111
2.4875,-0.19064,8.2945,-0.67401,-1.7011,1.0716,1.3031,0.16268,0.44882,0.34778,1.3158
-6.3978,3.6836,2.2048,3.8639,3.0118,-1.2102,-0.52183,-0.11119,-1.0095,-0.39487,3.8647
-6.3391,-3.3303,-1.2795,3.1518,-0.26704,-0.96108,1.4052,-0.24949,0.7318,-0.84328,1.4891
2.513,-0.018232,8.4263,-0.47875,-1.6931,1.1226,1.2474,0.16412,0.64178,0.29925,1.3158
-7.1408,-3.5841,-1.3679,3.2952,0.77399,-1.5299,2.0701,-0.42493,2.1564,-1.1362,2.7778
-5.2067,-1.5049,1.0579,-0.46091,2.9578,-1.3793,-0.012268,-0.36491,2.3337,-1.3881,4
-3.3215,-4.1835,-0.34054,1.7628,-2.6035,0.90936,1.5836,0.27692,-2.3599,1.7892,1.4444
-6.4569,3.7236,2.1922,3.9486,3.1337,-1.1618,-0.91658,-0.10514,-1.1577,-0.47099,3.7825
2.4934,0.10083,8.9056,-0.4331,-1.6822,1.2418,1.393,0.20111,0.66823,0.42077,1.3158
-6.6635,1.775,0.013271,1.7686,0.0071613,-0.9061,1.6539,-0.082731,-0.87706,-1.1956,5.3333
-8.4479,2.4851,3.8504,5.4424,4.8555,-1.739,-0.42761,-0.28436,-0.42571,0.62446,4.6667
-3.16,-4.4765,-0.19655,1.7481,-3.2947,1.1299,1.2882,0.32021,-2.5429,1.9063,1.4444
2.4637,-0.043939,8.893,-0.61919,-1.6913,1.2218,1.4856,0.20901,0.48373,0.49827,1.3158
2.531,0.072166,8.6972,-0.4112,-1.7242,1.1988,1.3144,0.18243,0.68983,0.35592,1.3158
-3.8324,-4.6189,-0.56407,1.6181,-3.7824,1.8594,0.096106,0.37503,-1.8011,1.9813,1.4444
-6.7648,-3.8642,-1.3737,2.5851,-1.8965,0.67529,-0.92732,-0.0088106,0.54811,-0.36388,1.4444
-6.4916,-1.5745,-1.2107,1.0618,-0.047523,-1.4949,1.434,-0.21432,-0.44841,-1.7574,3.7778
-10.923,3.2074,5.6659,6.566,4.7173,2.9468,-12.725,0.31052,-2.1231,-2.3064,4
-8.4248,-5.1304,0.90799,-6.802,4.276,-0.27753,-2.1313,-0.47618,6.2702,-1.1924,3.3333
-6.1869,6.7463,-3.1047,-0.8212,-4.2781,-0.10487,2.0783,0.013399,-0.10075,-0.0043673,10
-1.4923,1.3514,6.4618,1.7414,-1.2293,1.5492,1.7022,0.44366,-0.18145,2.6372,3.6585
-6.5748,1.5236,-0.46588,1.6436,-0.14354,-0.92297,1.4521,-0.095605,-0.9645,-1.2723,5.1111
-8.4106,-0.718,-1.4827,-2.819,1.8596,-0.94297,-0.0060533,-0.21295,1.227,-1.1189,3.8889
-6.1764,-3.01,-1.5994,3.3194,-0.053602,-1.0478,1.3464,-0.25425,0.68108,-0.89279,1.4444
-12.276,3.2606,0.63717,-6.2971,2.7309,2.5288,-8.4767,0.54551,-2.1705,-0.97572,7.3333
-3.1377,-3.8944,0.92292,0.10159,-1.9107,0.88561,2.5729,0.71499,-4.1383,2.908,1.5556
-6.0709,-3.0175,-1.4572,3.3542,-0.053602,-1.1513,1.5349,-0.27029,0.65865,-0.95215,1.5873
2.5208,0.13391,8.9442,-0.38723,-1.7178,1.2599,1.3893,0.20146,0.70306,0.41878,1.3158
-12.505,-0.52015,0.12361,-7.0935,3.6399,-0.93272,-1.4536,-0.043404,-0.36515,-1.2201,6.3333
-9.8741,-1.0195,2.4137,-0.53852,4.6922,-0.6651,0.32378,-0.093949,-0.95979,0.67417,4.4444
-5.2953,-1.5736,-1.211,3.2509,-0.19207,-1.0261,1.0816,-0.29761,1.4011,-1.149,2.1111
-9.9161,9.3165,-2.4538,-3.5672,-7.1252,3.6554,-3.3235,0.52722,0.66141,1.0602,4.7778
-5.0143,8.1903,1.8119,1.5752,0.66446,-0.78614,2.6653,-0.059168,0.46221,1.4687,3.8889
-7.5187,0.68144,3.3206,4.6071,1.2327,-0.13066,-0.69374,-0.16259,1.1989,-0.99669,4
-6.0716,-2.8591,-1.5934,3.2574,0.23776,-1.5152,1.9701,-0.40114,1.6452,-1.2183,2
-7.0189,-3.5759,-1.0434,2.9517,-1.2084,-0.031945,0.015743,-0.19768,1.8083,-0.80153,1.4444
-6.4737,-2.8717,-0.63344,2.5379,-2.7607,1.3558,-1.6823,0.036284,2.3003,-0.66568,2.2222
-6.8429,4.2358,2.9059,4.4324,3.7622,-1.048,-1.901,-0.083237,-1.5968,-0.48255,3.5915
-7.1867,-2.6802,-2.0677,3.2013,0.11136,-1.2125,1.7795,-0.39786,2.3827,-1.2161,2.2222
2.5452,-0.015268,8.3419,-0.44412,-1.7307,1.1098,1.2061,0.15494,0.66941,0.26635,1.3158
2.5444,-0.0097808,8.3644,-0.4421,-1.7304,1.1155,1.213,0.15669,0.67076,0.27199,1.3158
-1.8726,-3.2727,-0.50778,1.5597,-3.1712,1.1922,0.034114,0.23999,-1.1777,1.2911,0.77778
-5.436,-4.1385,-0.54586,-4.1861,0.84597,-1.2819,3.7648,-0.16009,0.85074,1.7554,1.4444
-6.1721,3.3526,1.732,3.5832,2.606,-1.3477,0.033598,-0.139,-0.77143,-0.41535,3.995
-6.0609,-3.0657,-1.5744,3.2451,0.055628,-1.3739,1.8808,-0.3703,1.4956,-1.079,2
-4.682,-6.7247,-1.074,2.0671,-2.0814,1.046,-0.48685,0.26011,-2.613,1.0174,1.4444
-6.8136,4.2848,2.2872,4.6582,4.3436,-0.77422,-3.4403,-0.033953,-2.0552,-0.88732,3.5556
2.1711,0.47604,8.6627,-0.096651,-1.0581,1.1526,0.89271,0.17876,0.36067,0.6308,0.84388
-7.3885,7.7328,-1.1258,-0.4613,-4.024,0.61502,0.72459,0.097306,0.10945,0.32219,4.5556
-1.2709,-2.3495,-0.23502,1.5106,-2.1987,0.37795,0.88711,0.12942,-1.1682,0.71691,0.84541
-5.8535,-2.285,-1.4828,3.3766,0.32241,-1.504,1.7246,-0.38208,1.6388,-1.3344,1.4444
-8.9962,-5.006,0.30957,-2.6709,-0.20899,1.2793,-2.9139,-0.10597,4.9596,-0.46329,3.8889
-18.271,16.016,-12.175,-15.784,-11.854,16.759,-15.304,1.6915,-0.7092,3.7122,5.8889
0.35704,-3.218,1.1443,-1.7447,-0.78685,0.37661,1.2112,0.27351,-1.5304,1.5359,0
3.5069,-0.83504,2.6364,-0.54268,-2.5413,0.50522,-0.30585,-0.032315,1.368,-1.0523,0.70922
-7.1294,-4.805,0.75233,-3.8171,2.8578,-0.51265,-0.96439,-0.43654,4.6166,-1.1324,3.3333
-6.2695,-1.8126,-0.93846,3.3731,-0.39437,-0.77558,0.80194,-0.31127,2.2589,-1.3361,1.6667
-8.3589,-1.6393,-0.1539,-6.3047,0.11068,2.1037,-2.0741,0.26169,2.5462,2.985,4.2222
-3.8896,-4.8569,-0.62399,1.6453,-4.0397,2.1864,-0.16202,0.4483,-2.0728,2.3155,1.4444
-6.5646,-3.0679,-1.3829,3.3649,-0.22179,-0.98903,1.2098,-0.28345,1.066,-1.0567,1.4444
-8.5055,9.0799,-3.826,-5.3781,-6.5049,3.5739,-3.1411,0.54622,0.23082,0.92264,6.6667
-2.6678,-0.47671,-0.56569,2.3844,0.98517,-1.0411,-0.36458,-0.52139,3.2286,-1.5498,2.662
2.4723,-0.096554,8.6809,-0.63933,-1.6961,1.169,1.4212,0.19265,0.47199,0.44456,1.3158
-5.1688,5.8293,-2.8895,-0.25739,-3.559,-0.39458,2.2646,-0.04154,-0.10588,0.015306,6.5556
-12.363,2.3466,5.1391,-2.6548,5.4906,1.2509,-5.0187,0.23484,-1.0192,-0.34528,8.5556
-10.915,-11.731,-2.6311,-0.12805,-16.131,14.062,-15.649,1.7958,3.5066,6.2923,0.77778
-8.888,1.8967,2.2981,-4.0461,5.471,-1.8949,2.0586,-0.12183,-0.78131,1.0462,3.6667
-6.9121,7.4151,-0.79536,0.16399,-3.5668,0.12488,1.4907,0.028863,-0.014731,0.24725,4.5556
-5.0576,-4.0736,-0.70394,-1.1804,-2.3888,3.6027,-4.3892,0.63073,-1.4495,2.2482,3.4444
-7.0159,0.18969,-1.3953,2.0878,-0.74092,-0.65551,1.3948,-0.043337,-1.4723,-0.97286,7.7778
-7.3958,7.5563,-3.6578,-2.6823,-5.8033,2.15,-0.94033,0.32973,0.26819,0.75517,6.5556
-5.5687,6.0638,-3.0409,-0.54965,-3.8461,0.0021441,1.6756,0.0075787,0.11309,0.067036,6.2222
-10.134,-0.24084,-2.2801,-4.2193,-0.14849,0.25497,-1.623,0.13801,-1.2757,-0.69573,4.5556
-5.1826,8.1182,1.7387,1.8065,0.3779,-0.57598,2.5357,-0.013503,0.093918,1.5015,6.6667
-9.3563,-7.7858,-2.5532,3.39,1.5503,-2.814,4.6009,-0.69726,2.5759,-1.3012,1.7778
-3.693,3.3598,-1.9582,2.4072,-2.3606,-0.29903,1.9866,-0.19389,1.4834,-0.0093511,2
2.5038,0.037983,8.6541,-0.45747,-1.6886,1.1795,1.3168,0.18173,0.65471,0.35677,1.3158
-3.4376,-4.2449,-0.4039,1.6325,-3.2944,1.3318,0.78231,0.31747,-2.0991,1.7895,1.4444
-7.0022,-3.4277,-1.6535,3.2616,-0.59831,-0.83357,1.2584,-0.29777,1.5698,-0.93636,2.6667
-3.028,-4.3477,0.06979,1.8464,-3.0778,0.97869,1.6511,0.31753,-2.686,1.9305,1.5046
2.545,-0.013733,8.3482,-0.44355,-1.7306,1.1114,1.2081,0.15543,0.66979,0.26793,1.3158
-2.4443,-3.4661,-1.3972,2.0482,-1.4808,0.29987,1.6282,0.24256,-2.5205,1.6267,1.9753
-8.3958,-4.3466,-1.7959,3.0733,-2.4882,0.91315,-0.87264,-0.1165,2.5451,-0.42379,2.3333
-6.8573,4.4407,3.1393,4.4032,3.7534,-0.71221,-2.4657,-0.022799,-1.7343,-0.54296,3.6667
-5.0841,8.0898,1.8052,1.5811,0.28247,-0.46229,2.2248,-0.031156,0.35825,1.3957,4.4444
-5.2995,-7.1329,-1.4862,2.3224,-2.6285,1.4699,-1.0395,0.33752,-2.7475,1.1778,1.6667
-6.2208,-3.0093,-1.854,3.4859,0.96239,-1.6855,1.9406,-0.39188,1.479,-1.2158,4.0404
-2.9999,-4.056,-0.46134,1.7953,-2.7458,0.80168,1.4235,0.26913,-2.3602,1.6808,1.4444
-6.0447,3.3891,1.9545,3.6546,2.6333,-1.1455,-0.31845,-0.078629,-1.2794,-0.17539,3.9072
-2.9905,3.0639,-1.7802,2.1537,-3.3973,0.13445,1.1424,-0.17717,2.6758,-0.32856,4.3333
-4.2631,-3.7165,-0.84017,0.72446,-4.0644,3.0429,-2.2202,0.55117,-1.7379,2.2754,2.4444
-5.3348,4.0288,-0.14619,3.2348,-2.4789,0.039482,0.98796,-0.14928,1.9889,-0.1668,2.6667
-9.9993,2.6474,3.7293,-4.4173,6.9822,-1.9555,1.6795,-0.16279,-0.18286,1.2503,3.6667
-2.9948,-3.0622,0.36037,0.91677,-2.5091,0.87741,1.4358,0.30383,-2.3491,1.8084,3
2.4801,-0.14411,8.487,-0.65711,-1.6993,1.1204,1.362,0.17763,0.46069,0.39578,1.3158
-3.1787,-4.2976,-0.156,1.7471,-3.1097,0.88306,1.421,0.26106,-2.249,1.6173,1.4444
-4.9741,-3.6192,-1.3851,-5.1039,1.8292,-0.73074,0.74909,0.24319,-3.7753,0.72106,7.6667
-6.1546,-2.0457,-1.1308,3.2401,-0.67938,-0.52359,0.2904,-0.26481,1.9886,-1.15,2.2222
1.8818,-0.94725,1.6304,-1.0606,-2.7396,2.1653,-2.4345,0.26154,1.0436,-0.02822,1.6667
-11.522,-4.3537,0.75701,-3.9203,4.8713,-2.4967,2.7013,-0.59907,5.0478,-0.47262,2.4444
-6.1025,-2.3905,-1.3707,3.3302,-0.082738,-1.3524,1.7962,-0.34385,1.2772,-1.2238,1.4444
-7.8241,-2.3885,0.85806,3.7239,0.33698,-0.87441,1.2489,-0.33929,1.9963,-1.0239,2.4444
-7.5159,-2.253,2.1162,4.0591,1.0612,-0.94607,1.8786,-0.25085,1.0426,-0.43316,1.8727
-5.0748,8.2066,1.8648,1.5378,0.59584,-0.68909,2.5851,-0.050942,0.4921,1.4659,3.8889
-3.795,-3.809,2.9594,-1.1026,-1.7764,2.351,-2.2812,0.34893,0.45884,2.0133,1.8889
-6.2372,-6.4324,-1.1343,1.1614,-7.0824,5.3306,-4.2246,0.76816,-0.35205,3.1874,3.3333
-3.0404,-4.3142,-0.17128,1.8091,-3.0611,0.84565,1.5323,0.27471,-2.4569,1.7113,1.5046
-8.9821,1.5596,2.4494,-4.044,6.3749,-2.755,2.9528,-0.24668,-0.44517,1.1419,5.1111
-2.614,-2.7107,-0.76854,2.0672,-3.1252,1.2935,0.061301,0.28898,-1.6877,1.5216,3.5556
-5.7835,6.6733,-3.0101,-0.44258,-3.7518,-0.086924,1.7154,-0.045122,0.61664,0.002905,6.6667
-12.102,-1.3684,-1.8697,-9.9819,2.3657,-0.13568,-2.0361,-0.044809,1.893,-0.90291,4.7778
-11.243,-6.892,-0.45322,-1.0682,1.3333,-1.0012,0.20392,-0.35926,3.4873,-1.5778,2.3333
-6.3808,3.7029,2.3175,3.8251,2.9634,-1.2113,-0.26999,-0.10573,-0.9571,-0.29618,3.9072
2.4946,-0.23533,8.1062,-0.68963,-1.7014,1.0233,1.2451,0.14799,0.43642,0.30134,1.3158
-7.0279,-4.4346,-1.9736,3.3911,0.46015,-1.6571,2.3299,-0.42749,1.8429,-1.2724,1.4444
-6.4978,-3.2399,-1.1668,3.0036,-0.41883,-0.72149,0.74847,-0.26582,1.3702,-1.0092,1.7778
-6.3932,3.6677,2.1524,3.9468,3.1581,-1.3061,-0.64141,-0.12161,-1.2474,-0.2933,3.9855
-7.2626,0.1274,-1.5673,1.7481,-1.0546,-0.47373,0.92266,-0.017653,-1.5294,-1.0767,7.4444
-8.216,-4.2958,-1.3123,2.7948,-2.9062,1.5138,-1.6396,0.017654,1.9515,-0.080201,1.4444
-0.27358,-2.2416,-0.15945,1.3271,-2.5461,1.0484,-0.9922,0.089354,0.69274,0.52208,0
-7.1,7.3767,-3.4108,-1.958,-5.2417,1.0592,0.60142,0.19535,-0.12277,0.38256,10
-4.3282,-5.7683,-0.64679,0.42539,-1.946,0.81258,1.0217,0.26104,-2.4286,1.9428,2.6667
-5.2634,5.807,-2.7314,-0.32572,-3.712,-0.22015,2.1548,-0.012014,-0.15577,0.10431,6.1111
-6.1229,3.5989,2.1504,3.6305,2.6673,-1.2431,0.12157,-0.10351,-0.92744,-0.16775,4.1667
-7.4317,-4.2267,1.051,-4.9437,3.4502,-0.52674,-1.4677,-0.48357,5.5708,-1.3682,3.3333
2.5193,-0.057117,8.2667,-0.49311,-1.6953,1.0823,1.1987,0.15175,0.63225,0.25927,1.3158
-11.446,-1.2765,-1.9748,-5.8861,1.6083,-0.56142,-1.3588,0.027083,-0.86928,-1.0852,4.5556
-6.5896,7.3773,-2.8965,-0.8426,-4.5381,0.72914,1.0062,0.050116,1.0683,0.28864,6.2222
-5.142,6.3552,-2.8211,0.90077,-3.3157,-0.63455,2.2075,-0.16616,0.93125,-0.4048,8.8889
-6.8662,4.2927,2.8229,4.3128,3.6479,-1.0708,-1.7148,-0.10091,-1.2723,-0.6299,3.6281
-8.5,-2.8454,-1.6684,-2.9315,3.8463,-2.6398,2.9556,-0.53551,3.3005,-0.48425,1.6667
-2.6028,-2.5554,-0.4958,1.8268,-2.5794,0.84664,0.89961,0.25262,-1.9536,1.3933,3
2.5408,0.012195,8.4544,-0.43394,-1.729,1.1381,1.2405,0.16366,0.67608,0.29457,1.3158
3.6288,-0.5182,2.7,-0.75287,-1.548,0.38918,-0.13476,-0.061892,0.50071,-0.90841,0.8547
-6.5875,-3.154,-1.3468,3.5638,-0.16502,-1.2624,1.9345,-0.33168,1.2278,-1.1278,1.4444
-2.2765,-4.883,-0.67411,1.5126,-2.6645,0.42737,1.5602,0.14414,-1.6938,1.3833,2.3392
-12.136,-1.5632,-2.4301,-5.9874,1.2268,-0.40075,-1.4631,0.077792,-1.1528,-1.1092,5.8889
-7.8288,-2.5351,0.99769,3.4065,0.13062,0.17944,-0.14171,-0.1278,1.1047,-0.27989,3.7778
-10.385,0.266,0.74861,-3.0466,3.4002,-1.1342,-0.86855,0.028817,-1.6387,-0.97904,7.4444
-4.1328,-5.7571,-1.6666,2.4732,-0.45925,-0.53334,1.3176,0.014503,-2.1337,0.29719,2.2222
-6.243,-2.1003,-1.2017,3.4349,0.62046,-1.3396,1.8123,-0.35968,1.8423,-1.1676,1.7778
-6.6124,4.1557,2.7301,4.1745,3.3753,-1.104,-1.2579,-0.092273,-1.331,-0.41957,3.9007
2.5093,0.0044835,8.5187,-0.47022,-1.6915,1.1457,1.2756,0.17127,0.64712,0.32253,1.3158
-6.4622,3.7715,2.2952,4.0297,3.1826,-1.1498,-0.98382,-0.10148,-1.267,-0.38194,3.7825
-10.249,0.75397,2.6335,-1.4921,3.3309,0.60338,-5.2718,0.093666,-1.4008,-1.2157,6.1111
-3.1833,-4.4133,-0.10057,1.7954,-3.1846,1.0822,1.3803,0.31712,-2.5033,1.9156,1.4444
-6.4529,3.8008,2.3862,3.8329,3.0351,-1.0922,-0.63294,-0.08963,-1.0033,-0.37308,3.7825
-8.9805,1.4719,4.9153,4.8251,1.9033,1.1228,-3.3235,0.031673,0.64043,-0.92093,3.4444
-1.197,-3.3017,-0.59949,1.5177,-2.8115,0.98985,0.585,0.31444,-2.3837,1.7321,0.77778
2.5397,0.018675,8.4808,-0.43151,-1.7286,1.1448,1.2486,0.1657,0.67762,0.30121,1.3158
-6.1287,6.9203,-3.1517,-0.90676,-4.0866,0.3245,1.1268,0.017408,0.63367,0.10241,6.6667
-6.6252,4.2044,2.229,4.455,4.0388,-0.63786,-3.2724,-0.00090148,-2.0847,-0.78181,3.6667
-2.6891,-4.1232,-1.3222,1.8717,-2.2789,0.46035,1.4573,0.23516,-2.5154,1.5879,1.5366
-8.9974,2.1221,2.245,-4.0281,5.3264,-1.7296,1.8066,-0.13064,-0.49563,0.77623,3.7778
-8.2369,-1.4123,-0.8256,-3.5039,1.2544,-0.49781,0.85659,-0.0085175,-1.2062,-0.30022,5.1111
2.542,0.0046518,8.4236,-0.43675,-1.7295,1.1304,1.2311,0.16127,0.67427,0.28683,1.3158
-4.2315,-6.0512,-1.4734,2.5378,-0.84692,-0.064032,0.70491,0.1466,-3.1359,0.5353,1.5046
